<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
MFGSP,D,10/29/14,00:00,767.0000000,560
MFGSP,D,10/30/14,00:00,750.0000000,1660
MFGSP,D,10/31/14,00:00,785.0000000,1780
MFGSP,D,11/03/14,00:00,762.0000000,11570
MFGSP,D,11/05/14,00:00,800.0000000,2500
MFGSP,D,11/06/14,00:00,762.0000000,2490
MFGSP,D,11/07/14,00:00,757.0000000,1600
MFGSP,D,11/10/14,00:00,755.0000000,1320
MFGSP,D,11/11/14,00:00,754.0000000,460
MFGSP,D,11/12/14,00:00,750.0000000,1470
MFGSP,D,11/13/14,00:00,752.0000000,440
MFGSP,D,11/14/14,00:00,750.0000000,2750
MFGSP,D,11/17/14,00:00,750.0000000,2110
MFGSP,D,11/18/14,00:00,751.0000000,820
MFGSP,D,11/19/14,00:00,751.0000000,5990
MFGSP,D,11/20/14,00:00,751.0000000,7740
MFGSP,D,11/21/14,00:00,750.0000000,1710
MFGSP,D,11/24/14,00:00,757.0000000,4920
MFGSP,D,11/25/14,00:00,753.0000000,1310
MFGSP,D,11/27/14,00:00,746.0000000,410
MFGSP,D,11/28/14,00:00,742.0000000,860
MFGSP,D,12/01/14,00:00,750.0000000,1020
MFGSP,D,12/02/14,00:00,757.0000000,390
MFGSP,D,12/03/14,00:00,750.0000000,900
MFGSP,D,12/04/14,00:00,750.0000000,960
MFGSP,D,12/05/14,00:00,721.0000000,11570
MFGSP,D,12/08/14,00:00,725.0000000,10500
MFGSP,D,12/09/14,00:00,750.0000000,18910
MFGSP,D,12/10/14,00:00,750.0000000,190
MFGSP,D,12/11/14,00:00,730.0000000,12310
MFGSP,D,12/12/14,00:00,745.0000000,23630
MFGSP,D,12/15/14,00:00,703.0000000,3860
MFGSP,D,12/16/14,00:00,747.0000000,1660
MFGSP,D,12/17/14,00:00,705.0000000,220
MFGSP,D,12/18/14,00:00,700.0000000,3820
MFGSP,D,12/19/14,00:00,740.0000000,80
MFGSP,D,12/22/14,00:00,705.0000000,4890
MFGSP,D,12/23/14,00:00,700.0000000,250
MFGSP,D,12/24/14,00:00,700.0000000,1500
MFGSP,D,12/25/14,00:00,710.0000000,4490
MFGSP,D,12/26/14,00:00,715.0000000,450
MFGSP,D,12/29/14,00:00,730.0000000,500
MFGSP,D,12/30/14,00:00,750.0000000,5910
MFGSP,D,01/06/15,00:00,741.0000000,10
MFGSP,D,01/08/15,00:00,784.0000000,10
MFGSP,D,01/09/15,00:00,740.0000000,40
MFGSP,D,01/13/15,00:00,750.0000000,10
MFGSP,D,01/15/15,00:00,750.0000000,39670
MFGSP,D,01/16/15,00:00,750.0000000,3390
MFGSP,D,01/19/15,00:00,750.0000000,1070
MFGSP,D,01/20/15,00:00,754.0000000,10
MFGSP,D,01/21/15,00:00,747.0000000,30
MFGSP,D,01/22/15,00:00,743.0000000,730
MFGSP,D,01/23/15,00:00,750.0000000,110
MFGSP,D,01/26/15,00:00,750.0000000,2410
MFGSP,D,01/27/15,00:00,761.0000000,160
MFGSP,D,01/28/15,00:00,750.0000000,2850
MFGSP,D,01/30/15,00:00,750.0000000,1810
MFGSP,D,02/02/15,00:00,750.0000000,340
MFGSP,D,02/03/15,00:00,750.0000000,2680
MFGSP,D,02/05/15,00:00,750.0000000,20
MFGSP,D,02/06/15,00:00,750.0000000,1000
MFGSP,D,02/09/15,00:00,750.0000000,1260
MFGSP,D,02/10/15,00:00,757.0000000,790
MFGSP,D,02/11/15,00:00,751.0000000,630
MFGSP,D,02/12/15,00:00,750.0000000,290
MFGSP,D,02/13/15,00:00,770.0000000,640
MFGSP,D,02/16/15,00:00,752.0000000,1010
MFGSP,D,02/17/15,00:00,750.0000000,2040
MFGSP,D,02/18/15,00:00,815.0000000,170
MFGSP,D,02/19/15,00:00,760.0000000,50
MFGSP,D,02/20/15,00:00,795.0000000,270
MFGSP,D,02/24/15,00:00,800.0000000,2160
MFGSP,D,02/25/15,00:00,812.0000000,100
MFGSP,D,02/26/15,00:00,810.0000000,870
MFGSP,D,02/27/15,00:00,800.0000000,520
MFGSP,D,03/03/15,00:00,801.0000000,70
MFGSP,D,03/04/15,00:00,810.0000000,300
MFGSP,D,03/05/15,00:00,820.0000000,10
MFGSP,D,03/06/15,00:00,803.0000000,90
MFGSP,D,03/10/15,00:00,800.0000000,2650
MFGSP,D,03/11/15,00:00,800.0000000,3630
MFGSP,D,03/13/15,00:00,800.0000000,2420
MFGSP,D,03/18/15,00:00,787.0000000,190
MFGSP,D,03/19/15,00:00,785.0000000,240
MFGSP,D,03/20/15,00:00,775.0000000,60
MFGSP,D,03/23/15,00:00,777.0000000,20
MFGSP,D,03/24/15,00:00,817.0000000,950
MFGSP,D,03/27/15,00:00,774.0000000,50
MFGSP,D,03/30/15,00:00,775.0000000,50
MFGSP,D,03/31/15,00:00,795.0000000,1680
MFGSP,D,04/01/15,00:00,790.0000000,1340
MFGSP,D,04/03/15,00:00,771.0000000,4040
MFGSP,D,04/06/15,00:00,776.0000000,130
MFGSP,D,04/07/15,00:00,764.0000000,550
MFGSP,D,04/08/15,00:00,755.0000000,30
MFGSP,D,04/09/15,00:00,753.0000000,810
MFGSP,D,04/10/15,00:00,750.0000000,1040
MFGSP,D,04/13/15,00:00,700.0000000,3640
MFGSP,D,04/14/15,00:00,710.0000000,1860
MFGSP,D,04/15/15,00:00,700.0000000,810
MFGSP,D,04/16/15,00:00,711.0000000,1020
MFGSP,D,04/17/15,00:00,700.0000000,1260
MFGSP,D,04/20/15,00:00,670.0000000,970
MFGSP,D,04/21/15,00:00,690.0000000,540
MFGSP,D,04/22/15,00:00,687.0000000,110
MFGSP,D,04/23/15,00:00,689.0000000,50
MFGSP,D,04/24/15,00:00,686.0000000,160
MFGSP,D,04/27/15,00:00,698.0000000,10
MFGSP,D,04/28/15,00:00,702.0000000,40
MFGSP,D,04/29/15,00:00,684.0000000,260
MFGSP,D,04/30/15,00:00,688.0000000,80
MFGSP,D,05/05/15,00:00,673.0000000,30
MFGSP,D,05/06/15,00:00,670.0000000,890
MFGSP,D,05/07/15,00:00,662.0000000,30
MFGSP,D,05/08/15,00:00,665.0000000,150
MFGSP,D,05/12/15,00:00,666.0000000,20
MFGSP,D,05/13/15,00:00,580.0000000,9680
MFGSP,D,05/14/15,00:00,548.0000000,1820
MFGSP,D,05/15/15,00:00,560.0000000,410
MFGSP,D,05/18/15,00:00,571.0000000,30
MFGSP,D,05/19/15,00:00,581.0000000,160
MFGSP,D,05/21/15,00:00,549.0000000,520
MFGSP,D,05/22/15,00:00,540.0000000,130
MFGSP,D,05/25/15,00:00,529.0000000,1560
MFGSP,D,05/26/15,00:00,537.0000000,30
MFGSP,D,05/27/15,00:00,517.0000000,1910
MFGSP,D,05/28/15,00:00,510.0000000,500
MFGSP,D,05/29/15,00:00,508.0000000,640
MFGSP,D,06/01/15,00:00,530.0000000,1110
MFGSP,D,06/02/15,00:00,540.0000000,270
MFGSP,D,06/03/15,00:00,520.0000000,20
MFGSP,D,06/04/15,00:00,510.0000000,610
MFGSP,D,06/05/15,00:00,519.0000000,740
MFGSP,D,06/09/15,00:00,548.0000000,10
MFGSP,D,06/10/15,00:00,520.0000000,100
MFGSP,D,06/16/15,00:00,540.0000000,640
MFGSP,D,06/17/15,00:00,550.0000000,10
MFGSP,D,06/19/15,00:00,544.0000000,4670
MFGSP,D,06/22/15,00:00,525.0000000,4180
MFGSP,D,06/23/15,00:00,550.0000000,1730
MFGSP,D,06/24/15,00:00,520.0000000,1350
MFGSP,D,06/25/15,00:00,519.0000000,1250
MFGSP,D,06/26/15,00:00,525.0000000,30
MFGSP,D,06/30/15,00:00,524.0000000,10
MFGSP,D,07/01/15,00:00,516.0000000,30
MFGSP,D,07/02/15,00:00,520.0000000,400
MFGSP,D,07/06/15,00:00,514.0000000,1080
MFGSP,D,07/07/15,00:00,506.0000000,1970
MFGSP,D,07/08/15,00:00,506.0000000,30
MFGSP,D,07/09/15,00:00,518.0000000,20
MFGSP,D,07/10/15,00:00,514.0000000,10
MFGSP,D,07/13/15,00:00,510.0000000,1030
MFGSP,D,07/14/15,00:00,511.0000000,110
MFGSP,D,07/15/15,00:00,501.0000000,930
MFGSP,D,07/16/15,00:00,501.0000000,150
MFGSP,D,07/17/15,00:00,510.0000000,370
MFGSP,D,07/20/15,00:00,517.0000000,310
MFGSP,D,07/21/15,00:00,527.0000000,510
MFGSP,D,07/22/15,00:00,516.0000000,120
MFGSP,D,07/23/15,00:00,508.0000000,200
MFGSP,D,07/24/15,00:00,510.0000000,870
MFGSP,D,07/27/15,00:00,501.0000000,190
MFGSP,D,07/28/15,00:00,505.0000000,530
MFGSP,D,07/30/15,00:00,535.0000000,930
MFGSP,D,07/31/15,00:00,506.0000000,1780
MFGSP,D,08/03/15,00:00,513.0000000,160
MFGSP,D,08/04/15,00:00,537.0000000,900
MFGSP,D,08/05/15,00:00,531.0000000,410
MFGSP,D,08/06/15,00:00,515.0000000,1030
MFGSP,D,08/07/15,00:00,524.0000000,130
MFGSP,D,08/10/15,00:00,523.0000000,20
MFGSP,D,08/11/15,00:00,525.0000000,90
MFGSP,D,08/12/15,00:00,520.0000000,140
