<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
SNGSP,D,08/08/17,00:00,29.5450000,10702200
SNGSP,D,08/09/17,00:00,29.7950000,11082000
SNGSP,D,08/10/17,00:00,29.6300000,19497600
SNGSP,D,08/11/17,00:00,29.1000000,18531600
SNGSP,D,08/14/17,00:00,29.3050000,16673300
SNGSP,D,08/15/17,00:00,29.4350000,9503800
SNGSP,D,08/16/17,00:00,28.6600000,16367100
SNGSP,D,08/17/17,00:00,28.5500000,12170700
SNGSP,D,08/18/17,00:00,28.7400000,8965500
SNGSP,D,08/21/17,00:00,28.8350000,6410300
SNGSP,D,08/22/17,00:00,28.8500000,4555200
SNGSP,D,08/23/17,00:00,28.3100000,16881000
SNGSP,D,08/24/17,00:00,28.4950000,6269700
SNGSP,D,08/25/17,00:00,28.5450000,6913800
SNGSP,D,08/28/17,00:00,28.4100000,9153000
SNGSP,D,08/29/17,00:00,28.4900000,11839600
SNGSP,D,08/30/17,00:00,28.5000000,14513400
SNGSP,D,08/31/17,00:00,29.0000000,16188500
SNGSP,D,09/01/17,00:00,29.3900000,30251800
SNGSP,D,09/04/17,00:00,29.0100000,10463100
SNGSP,D,09/05/17,00:00,29.0800000,13215700
SNGSP,D,09/06/17,00:00,29.2150000,17999800
SNGSP,D,09/07/17,00:00,28.9850000,11384700
SNGSP,D,09/08/17,00:00,29.0000000,21404400
SNGSP,D,09/11/17,00:00,28.8200000,17064500
SNGSP,D,09/12/17,00:00,28.9650000,10311500
SNGSP,D,09/13/17,00:00,29.0000000,17442400
SNGSP,D,09/14/17,00:00,29.6500000,20149400
SNGSP,D,09/15/17,00:00,29.8700000,19470500
SNGSP,D,09/18/17,00:00,29.6000000,12878600
SNGSP,D,09/19/17,00:00,29.6900000,15912500
SNGSP,D,09/20/17,00:00,29.7500000,13452700
SNGSP,D,09/21/17,00:00,29.6000000,19206400
SNGSP,D,09/22/17,00:00,29.5000000,10483300
SNGSP,D,09/25/17,00:00,29.3050000,18099500
SNGSP,D,09/26/17,00:00,29.6000000,21196700
SNGSP,D,09/27/17,00:00,29.6350000,14609000
SNGSP,D,09/28/17,00:00,29.4500000,15709400
SNGSP,D,09/29/17,00:00,29.6000000,6045000
SNGSP,D,10/02/17,00:00,29.5750000,8598900
SNGSP,D,10/03/17,00:00,29.2900000,9373300
SNGSP,D,10/04/17,00:00,29.3800000,8429900
SNGSP,D,10/05/17,00:00,29.4250000,8288800
SNGSP,D,10/06/17,00:00,29.5550000,11267900
SNGSP,D,10/09/17,00:00,29.6150000,6008900
SNGSP,D,10/10/17,00:00,29.6000000,4413100
SNGSP,D,10/11/17,00:00,29.5000000,16670500
SNGSP,D,10/12/17,00:00,29.9100000,14579200
SNGSP,D,10/13/17,00:00,29.9100000,16131200
SNGSP,D,10/16/17,00:00,29.9000000,10255600
SNGSP,D,10/17/17,00:00,29.8100000,12577200
SNGSP,D,10/18/17,00:00,29.7500000,14959000
SNGSP,D,10/19/17,00:00,29.2500000,15117300
SNGSP,D,10/20/17,00:00,29.1950000,11387400
SNGSP,D,10/23/17,00:00,28.7250000,17589400
SNGSP,D,10/24/17,00:00,28.8250000,7883000
SNGSP,D,10/25/17,00:00,28.3550000,15978000
SNGSP,D,10/26/17,00:00,28.4000000,12741700
SNGSP,D,10/27/17,00:00,28.8850000,23506300
SNGSP,D,10/30/17,00:00,28.8050000,20728600
SNGSP,D,10/31/17,00:00,29.0000000,11935000
SNGSP,D,11/01/17,00:00,29.7000000,21331600
SNGSP,D,11/02/17,00:00,29.4500000,14506600
SNGSP,D,11/03/17,00:00,29.4300000,13082800
SNGSP,D,11/07/17,00:00,30.5900000,41467300
SNGSP,D,11/08/17,00:00,31.4550000,33504700
SNGSP,D,11/09/17,00:00,31.5000000,31189100
SNGSP,D,11/10/17,00:00,30.7600000,18664800
SNGSP,D,11/13/17,00:00,30.3200000,22264700
SNGSP,D,11/14/17,00:00,30.8300000,27642900
SNGSP,D,11/15/17,00:00,30.4000000,21084300
SNGSP,D,11/16/17,00:00,29.8000000,15542200
SNGSP,D,11/17/17,00:00,29.8100000,13000900
SNGSP,D,11/20/17,00:00,30.1350000,5807200
SNGSP,D,11/21/17,00:00,30.0500000,13330300
SNGSP,D,11/22/17,00:00,29.8600000,8432100
SNGSP,D,11/23/17,00:00,30.1000000,8451700
SNGSP,D,11/24/17,00:00,30.3350000,7826600
SNGSP,D,11/27/17,00:00,29.9800000,7757400
SNGSP,D,11/28/17,00:00,29.5650000,17681000
SNGSP,D,11/29/17,00:00,29.2500000,14307500
SNGSP,D,11/30/17,00:00,28.3900000,28806300
SNGSP,D,12/01/17,00:00,28.8800000,12377200
SNGSP,D,12/04/17,00:00,28.7050000,13668400
SNGSP,D,12/05/17,00:00,28.8450000,8331600
SNGSP,D,12/06/17,00:00,29.2700000,13214400
SNGSP,D,12/07/17,00:00,28.8350000,18908500
SNGSP,D,12/08/17,00:00,29.2050000,11794500
SNGSP,D,12/11/17,00:00,29.9850000,16976400
SNGSP,D,12/12/17,00:00,29.9950000,14606300
SNGSP,D,12/13/17,00:00,29.2350000,13889200
SNGSP,D,12/14/17,00:00,29.1900000,17053100
SNGSP,D,12/15/17,00:00,29.8900000,21540600
SNGSP,D,12/18/17,00:00,29.6500000,14622700
SNGSP,D,12/19/17,00:00,29.0800000,17409600
SNGSP,D,12/20/17,00:00,28.7450000,20672200
SNGSP,D,12/21/17,00:00,28.3750000,29390500
SNGSP,D,12/22/17,00:00,28.4900000,15690700
SNGSP,D,12/25/17,00:00,28.3650000,4026500
SNGSP,D,12/26/17,00:00,28.0000000,14925800
SNGSP,D,12/27/17,00:00,28.1050000,13051900
SNGSP,D,12/28/17,00:00,28.1200000,10381100
SNGSP,D,12/29/17,00:00,28.1450000,11596400
SNGSP,D,01/03/18,00:00,28.5450000,10771500
