<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
TATNP,D,10/09/12,00:00,100.0000000,53690
TATNP,D,10/10/12,00:00,99.9600000,86210
TATNP,D,10/11/12,00:00,99.7000000,14160
TATNP,D,10/12/12,00:00,98.0800000,56960
TATNP,D,10/15/12,00:00,98.4500000,49970
TATNP,D,10/16/12,00:00,98.7500000,115730
TATNP,D,10/17/12,00:00,102.2900000,228900
TATNP,D,10/18/12,00:00,101.0000000,116250
TATNP,D,10/19/12,00:00,99.5300000,26660
TATNP,D,10/22/12,00:00,100.6900000,52370
TATNP,D,10/23/12,00:00,101.7100000,202530
TATNP,D,10/24/12,00:00,102.9900000,39740
TATNP,D,10/25/12,00:00,102.6100000,195190
TATNP,D,10/26/12,00:00,102.0000000,399530
TATNP,D,10/29/12,00:00,102.0000000,36110
TATNP,D,10/30/12,00:00,103.9000000,93060
TATNP,D,10/31/12,00:00,102.1600000,538990
TATNP,D,11/01/12,00:00,102.0300000,137530
TATNP,D,11/02/12,00:00,102.5100000,574830
TATNP,D,11/06/12,00:00,104.0000000,54360
TATNP,D,11/07/12,00:00,102.7600000,18330
TATNP,D,11/08/12,00:00,102.1000000,95390
TATNP,D,11/09/12,00:00,102.2700000,44110
TATNP,D,11/12/12,00:00,102.6000000,35220
TATNP,D,11/13/12,00:00,100.8000000,105920
TATNP,D,11/14/12,00:00,101.9800000,187350
TATNP,D,11/15/12,00:00,103.1000000,211740
TATNP,D,11/16/12,00:00,103.4000000,36960
TATNP,D,11/19/12,00:00,101.5500000,28970
TATNP,D,11/20/12,00:00,101.4100000,61850
TATNP,D,11/21/12,00:00,101.3400000,27630
TATNP,D,11/22/12,00:00,102.4800000,10320
TATNP,D,11/23/12,00:00,102.8500000,54460
TATNP,D,11/26/12,00:00,102.4000000,152480
TATNP,D,11/27/12,00:00,102.2000000,933950
TATNP,D,11/28/12,00:00,103.0000000,140660
TATNP,D,11/29/12,00:00,104.5000000,145790
TATNP,D,11/30/12,00:00,104.2900000,123250
TATNP,D,12/03/12,00:00,104.7500000,61920
TATNP,D,12/04/12,00:00,106.0000000,119850
TATNP,D,12/05/12,00:00,107.0000000,620000
TATNP,D,12/06/12,00:00,107.5300000,428780
TATNP,D,12/07/12,00:00,106.8000000,242400
TATNP,D,12/10/12,00:00,106.0100000,109320
TATNP,D,12/11/12,00:00,106.3300000,157580
TATNP,D,12/12/12,00:00,106.8100000,207020
TATNP,D,12/13/12,00:00,107.0700000,136740
TATNP,D,12/14/12,00:00,107.5000000,139790
TATNP,D,12/17/12,00:00,105.7000000,235030
TATNP,D,12/18/12,00:00,106.5100000,236870
TATNP,D,12/19/12,00:00,106.3000000,62440
TATNP,D,12/20/12,00:00,106.1100000,407700
TATNP,D,12/21/12,00:00,106.6800000,919830
TATNP,D,12/24/12,00:00,106.6300000,631940
TATNP,D,12/25/12,00:00,105.3000000,256260
TATNP,D,12/26/12,00:00,106.8000000,126820
TATNP,D,12/27/12,00:00,106.0000000,248490
TATNP,D,12/28/12,00:00,106.0500000,158810
TATNP,D,01/08/13,00:00,107.9900000,160050
TATNP,D,01/09/13,00:00,107.5000000,110890
TATNP,D,01/10/13,00:00,105.4000000,353370
TATNP,D,01/11/13,00:00,105.5500000,279190
TATNP,D,01/14/13,00:00,105.9800000,155630
TATNP,D,01/15/13,00:00,105.0100000,433450
TATNP,D,01/16/13,00:00,105.1100000,208870
TATNP,D,01/17/13,00:00,104.9500000,244320
TATNP,D,01/18/13,00:00,106.0000000,330050
TATNP,D,01/21/13,00:00,105.6000000,256250
TATNP,D,01/22/13,00:00,105.5000000,281320
TATNP,D,01/23/13,00:00,105.7000000,107490
TATNP,D,01/24/13,00:00,106.1000000,104040
TATNP,D,01/25/13,00:00,106.1100000,86090
TATNP,D,01/28/13,00:00,107.7000000,353720
TATNP,D,01/29/13,00:00,106.6600000,210680
TATNP,D,01/30/13,00:00,106.2600000,110100
TATNP,D,01/31/13,00:00,106.6000000,129570
TATNP,D,02/01/13,00:00,106.2000000,229910
TATNP,D,02/04/13,00:00,106.5100000,231970
TATNP,D,02/05/13,00:00,107.1400000,290450
TATNP,D,02/06/13,00:00,106.8900000,150010
TATNP,D,02/07/13,00:00,107.3400000,171220
TATNP,D,02/08/13,00:00,107.5700000,323180
TATNP,D,02/11/13,00:00,107.8100000,435470
TATNP,D,02/12/13,00:00,108.0000000,454110
TATNP,D,02/13/13,00:00,109.0000000,464830
TATNP,D,02/14/13,00:00,109.7000000,345730
TATNP,D,02/15/13,00:00,111.6800000,960770
TATNP,D,02/18/13,00:00,111.8500000,142090
TATNP,D,02/19/13,00:00,112.8000000,344630
TATNP,D,02/20/13,00:00,111.0000000,219780
TATNP,D,02/21/13,00:00,110.0100000,449640
TATNP,D,02/22/13,00:00,111.0000000,252480
TATNP,D,02/25/13,00:00,110.4000000,124630
TATNP,D,02/26/13,00:00,110.0500000,150320
TATNP,D,02/27/13,00:00,107.2500000,180290
TATNP,D,02/28/13,00:00,108.0000000,101450
TATNP,D,03/01/13,00:00,107.7500000,171100
TATNP,D,03/04/13,00:00,108.5000000,97760
TATNP,D,03/05/13,00:00,109.1700000,136800
TATNP,D,03/06/13,00:00,111.1800000,169030
TATNP,D,03/07/13,00:00,111.7600000,129420
TATNP,D,03/11/13,00:00,112.0000000,58630
TATNP,D,03/12/13,00:00,111.5000000,69950
TATNP,D,03/13/13,00:00,111.9900000,158790
TATNP,D,03/14/13,00:00,111.5600000,233960
TATNP,D,03/15/13,00:00,111.0000000,118940
TATNP,D,03/18/13,00:00,108.4000000,226330
TATNP,D,03/19/13,00:00,107.7000000,52470
TATNP,D,03/20/13,00:00,107.9800000,111800
TATNP,D,03/21/13,00:00,109.0000000,87830
TATNP,D,03/22/13,00:00,105.9900000,115600
TATNP,D,03/25/13,00:00,105.2600000,144770
TATNP,D,03/26/13,00:00,106.0000000,352610
TATNP,D,03/27/13,00:00,107.0000000,413340
TATNP,D,03/28/13,00:00,107.6500000,277820
TATNP,D,03/29/13,00:00,108.9500000,119630
TATNP,D,04/01/13,00:00,109.0800000,84060
