<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
TATN,D,09/17/18,00:00,784.9000000,923450
TATN,D,09/18/18,00:00,786.8000000,912750
TATN,D,09/19/18,00:00,783.9000000,1343020
TATN,D,09/20/18,00:00,783.1000000,3298210
TATN,D,09/21/18,00:00,795.5000000,4201990
TATN,D,09/24/18,00:00,784.1000000,948630
TATN,D,09/25/18,00:00,818.1000000,1960690
TATN,D,09/26/18,00:00,813.3000000,1595710
TATN,D,09/27/18,00:00,837.0000000,2264500
TATN,D,09/28/18,00:00,835.4000000,1817850
TATN,D,10/01/18,00:00,833.2000000,1101120
TATN,D,10/02/18,00:00,813.8000000,1120210
TATN,D,10/03/18,00:00,826.3000000,1123360
TATN,D,10/04/18,00:00,819.6000000,970450
TATN,D,10/05/18,00:00,810.1000000,1117210
TATN,D,10/08/18,00:00,821.4000000,992490
TATN,D,10/09/18,00:00,823.9000000,863160
TATN,D,10/10/18,00:00,823.8000000,1176310
TATN,D,10/11/18,00:00,778.3000000,1911010
TATN,D,10/12/18,00:00,790.0000000,970570
TATN,D,10/15/18,00:00,789.7000000,764500
TATN,D,10/16/18,00:00,786.4000000,617330
TATN,D,10/17/18,00:00,790.5000000,565850
TATN,D,10/18/18,00:00,779.0000000,819270
TATN,D,10/19/18,00:00,776.0000000,757580
TATN,D,10/22/18,00:00,776.9000000,921090
TATN,D,10/23/18,00:00,765.5000000,1173960
TATN,D,10/24/18,00:00,776.6000000,1779650
TATN,D,10/25/18,00:00,776.5000000,1355340
TATN,D,10/26/18,00:00,762.1000000,900820
TATN,D,10/29/18,00:00,762.9000000,405450
TATN,D,10/30/18,00:00,754.9000000,762540
TATN,D,10/31/18,00:00,784.4000000,1780880
TATN,D,11/01/18,00:00,779.0000000,1124020
TATN,D,11/02/18,00:00,792.7000000,1200680
TATN,D,11/06/18,00:00,802.2000000,1133830
TATN,D,11/07/18,00:00,814.1000000,1320280
TATN,D,11/08/18,00:00,819.2000000,1080260
TATN,D,11/09/18,00:00,813.4000000,939970
TATN,D,11/12/18,00:00,812.3000000,620760
TATN,D,11/13/18,00:00,793.0000000,1224610
TATN,D,11/14/18,00:00,762.5000000,2120010
TATN,D,11/15/18,00:00,752.3000000,898780
TATN,D,11/16/18,00:00,760.8000000,1118530
TATN,D,11/19/18,00:00,763.6000000,906710
TATN,D,11/20/18,00:00,750.8000000,725290
TATN,D,11/21/18,00:00,758.3000000,839200
TATN,D,11/22/18,00:00,755.0000000,679490
TATN,D,11/23/18,00:00,726.7000000,1513850
TATN,D,11/26/18,00:00,705.7000000,1680710
TATN,D,11/27/18,00:00,705.0000000,1160960
TATN,D,11/28/18,00:00,725.6000000,1110200
TATN,D,11/29/18,00:00,714.0000000,2205580
TATN,D,11/30/18,00:00,712.7000000,2767030
TATN,D,12/03/18,00:00,743.8000000,1923430
TATN,D,12/04/18,00:00,771.3000000,1992840
TATN,D,12/05/18,00:00,778.7000000,1767490
