<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
KRKNP,D,10/22/18,00:00,11120.0000000,39
KRKNP,D,10/23/18,00:00,10880.0000000,310
KRKNP,D,10/24/18,00:00,10940.0000000,46
KRKNP,D,10/25/18,00:00,11040.0000000,12
KRKNP,D,10/26/18,00:00,10940.0000000,121
KRKNP,D,10/29/18,00:00,11000.0000000,17
KRKNP,D,10/30/18,00:00,10920.0000000,76
KRKNP,D,10/31/18,00:00,10980.0000000,47
KRKNP,D,11/01/18,00:00,11000.0000000,23
KRKNP,D,11/02/18,00:00,10980.0000000,39
KRKNP,D,11/06/18,00:00,10900.0000000,44
KRKNP,D,11/07/18,00:00,11040.0000000,37
KRKNP,D,11/08/18,00:00,11180.0000000,75
KRKNP,D,11/09/18,00:00,10940.0000000,41
KRKNP,D,11/12/18,00:00,10940.0000000,13
KRKNP,D,11/13/18,00:00,11000.0000000,27
KRKNP,D,11/14/18,00:00,10900.0000000,35
KRKNP,D,11/15/18,00:00,10920.0000000,12
KRKNP,D,11/16/18,00:00,11120.0000000,68
KRKNP,D,11/19/18,00:00,11100.0000000,24
KRKNP,D,11/20/18,00:00,11000.0000000,43
KRKNP,D,11/21/18,00:00,10980.0000000,36
KRKNP,D,11/22/18,00:00,10940.0000000,44
KRKNP,D,11/23/18,00:00,10920.0000000,70
KRKNP,D,11/26/18,00:00,10840.0000000,208
KRKNP,D,11/27/18,00:00,10940.0000000,53
KRKNP,D,11/28/18,00:00,10900.0000000,68
KRKNP,D,11/29/18,00:00,10980.0000000,7
KRKNP,D,11/30/18,00:00,11000.0000000,56
KRKNP,D,12/03/18,00:00,11060.0000000,22
KRKNP,D,12/04/18,00:00,11020.0000000,85
KRKNP,D,12/05/18,00:00,11020.0000000,16
KRKNP,D,12/06/18,00:00,11020.0000000,126
KRKNP,D,12/07/18,00:00,10960.0000000,22
KRKNP,D,12/10/18,00:00,11000.0000000,82
KRKNP,D,12/11/18,00:00,10940.0000000,109
KRKNP,D,12/12/18,00:00,11000.0000000,220
KRKNP,D,12/13/18,00:00,11040.0000000,125
KRKNP,D,12/14/18,00:00,10980.0000000,66
KRKNP,D,12/17/18,00:00,11000.0000000,65
KRKNP,D,12/18/18,00:00,10920.0000000,64
KRKNP,D,12/19/18,00:00,11000.0000000,88
KRKNP,D,12/20/18,00:00,10960.0000000,34
KRKNP,D,12/21/18,00:00,10920.0000000,20
KRKNP,D,12/24/18,00:00,10960.0000000,60
KRKNP,D,12/25/18,00:00,10880.0000000,246
KRKNP,D,12/26/18,00:00,10820.0000000,79
KRKNP,D,12/27/18,00:00,11000.0000000,136
KRKNP,D,12/28/18,00:00,11000.0000000,27
KRKNP,D,12/29/18,00:00,10940.0000000,12
KRKNP,D,01/03/19,00:00,10940.0000000,25
KRKNP,D,01/04/19,00:00,10960.0000000,20
KRKNP,D,01/08/19,00:00,10960.0000000,15
KRKNP,D,01/09/19,00:00,11000.0000000,15
KRKNP,D,01/10/19,00:00,11120.0000000,104
KRKNP,D,01/11/19,00:00,11100.0000000,59
KRKNP,D,01/14/19,00:00,11140.0000000,25
KRKNP,D,01/15/19,00:00,11100.0000000,22
KRKNP,D,01/16/19,00:00,11140.0000000,55
KRKNP,D,01/17/19,00:00,11220.0000000,45
KRKNP,D,01/18/19,00:00,11300.0000000,28
KRKNP,D,01/21/19,00:00,11300.0000000,35
KRKNP,D,01/22/19,00:00,11340.0000000,17
KRKNP,D,01/23/19,00:00,11300.0000000,112
KRKNP,D,01/24/19,00:00,11280.0000000,63
KRKNP,D,01/25/19,00:00,11300.0000000,64
KRKNP,D,01/28/19,00:00,11320.0000000,84
KRKNP,D,01/29/19,00:00,11280.0000000,33
KRKNP,D,01/30/19,00:00,11200.0000000,91
KRKNP,D,01/31/19,00:00,11280.0000000,63
KRKNP,D,02/01/19,00:00,11360.0000000,41
KRKNP,D,02/04/19,00:00,11300.0000000,51
KRKNP,D,02/05/19,00:00,11320.0000000,110
KRKNP,D,02/06/19,00:00,11300.0000000,22
KRKNP,D,02/07/19,00:00,11320.0000000,44
KRKNP,D,02/08/19,00:00,11380.0000000,134
KRKNP,D,02/11/19,00:00,11480.0000000,101
KRKNP,D,02/12/19,00:00,11640.0000000,67
KRKNP,D,02/13/19,00:00,11520.0000000,134
KRKNP,D,02/14/19,00:00,11500.0000000,18
KRKNP,D,02/15/19,00:00,11520.0000000,29
KRKNP,D,02/18/19,00:00,11500.0000000,17
KRKNP,D,02/19/19,00:00,11540.0000000,46
KRKNP,D,02/20/19,00:00,11660.0000000,64
KRKNP,D,02/21/19,00:00,11700.0000000,125
KRKNP,D,02/22/19,00:00,11720.0000000,69
KRKNP,D,02/25/19,00:00,12080.0000000,479
KRKNP,D,02/26/19,00:00,11980.0000000,8
KRKNP,D,02/27/19,00:00,11980.0000000,138
KRKNP,D,02/28/19,00:00,12100.0000000,53
KRKNP,D,03/01/19,00:00,12000.0000000,77
KRKNP,D,03/04/19,00:00,12060.0000000,18
KRKNP,D,03/05/19,00:00,11980.0000000,27
KRKNP,D,03/06/19,00:00,11980.0000000,6
KRKNP,D,03/07/19,00:00,11940.0000000,7
KRKNP,D,03/11/19,00:00,11960.0000000,88
KRKNP,D,03/12/19,00:00,11960.0000000,53
KRKNP,D,03/13/19,00:00,12000.0000000,33
KRKNP,D,03/14/19,00:00,12200.0000000,164
KRKNP,D,03/15/19,00:00,12300.0000000,93
KRKNP,D,03/18/19,00:00,12320.0000000,68
KRKNP,D,03/19/19,00:00,12220.0000000,38
KRKNP,D,03/20/19,00:00,12100.0000000,152
KRKNP,D,03/21/19,00:00,11980.0000000,113
KRKNP,D,03/22/19,00:00,11920.0000000,116
KRKNP,D,03/25/19,00:00,12020.0000000,70
KRKNP,D,03/26/19,00:00,11960.0000000,208
KRKNP,D,03/27/19,00:00,11800.0000000,340
KRKNP,D,03/28/19,00:00,11700.0000000,1037
KRKNP,D,03/29/19,00:00,11600.0000000,317
KRKNP,D,04/01/19,00:00,11680.0000000,255
KRKNP,D,04/02/19,00:00,11680.0000000,118
KRKNP,D,04/03/19,00:00,11660.0000000,191
KRKNP,D,04/04/19,00:00,11500.0000000,284
KRKNP,D,04/05/19,00:00,11600.0000000,199
KRKNP,D,04/08/19,00:00,11580.0000000,207
KRKNP,D,04/09/19,00:00,11560.0000000,37
KRKNP,D,04/10/19,00:00,11560.0000000,146
KRKNP,D,04/11/19,00:00,11520.0000000,33
KRKNP,D,04/12/19,00:00,11540.0000000,54
KRKNP,D,04/15/19,00:00,11600.0000000,96
KRKNP,D,04/16/19,00:00,11520.0000000,70
KRKNP,D,04/17/19,00:00,11520.0000000,21
KRKNP,D,04/18/19,00:00,11560.0000000,82
KRKNP,D,04/19/19,00:00,11480.0000000,146
KRKNP,D,04/22/19,00:00,12040.0000000,1741
KRKNP,D,04/23/19,00:00,11980.0000000,324
KRKNP,D,04/24/19,00:00,12100.0000000,233
KRKNP,D,04/25/19,00:00,12100.0000000,163
KRKNP,D,04/26/19,00:00,12140.0000000,206
KRKNP,D,04/29/19,00:00,12080.0000000,39
KRKNP,D,04/30/19,00:00,12260.0000000,84
KRKNP,D,05/02/19,00:00,12120.0000000,45
KRKNP,D,05/03/19,00:00,12280.0000000,55
KRKNP,D,05/06/19,00:00,12180.0000000,22
KRKNP,D,05/07/19,00:00,12260.0000000,353
KRKNP,D,05/08/19,00:00,12340.0000000,558
KRKNP,D,05/10/19,00:00,12200.0000000,120
KRKNP,D,05/13/19,00:00,12220.0000000,90
KRKNP,D,05/14/19,00:00,12220.0000000,89
KRKNP,D,05/15/19,00:00,12140.0000000,82
KRKNP,D,05/16/19,00:00,12380.0000000,585
KRKNP,D,05/17/19,00:00,12380.0000000,346
KRKNP,D,05/20/19,00:00,12220.0000000,380
KRKNP,D,05/21/19,00:00,12300.0000000,111
KRKNP,D,05/22/19,00:00,12360.0000000,98
KRKNP,D,05/23/19,00:00,12340.0000000,272
KRKNP,D,05/24/19,00:00,12320.0000000,242
KRKNP,D,05/27/19,00:00,12440.0000000,184
KRKNP,D,05/28/19,00:00,12360.0000000,261
KRKNP,D,05/29/19,00:00,12400.0000000,109
KRKNP,D,05/30/19,00:00,12360.0000000,127
KRKNP,D,05/31/19,00:00,12440.0000000,114
KRKNP,D,06/03/19,00:00,12460.0000000,413
KRKNP,D,06/04/19,00:00,12400.0000000,93
KRKNP,D,06/05/19,00:00,12440.0000000,337
KRKNP,D,06/06/19,00:00,12480.0000000,498
KRKNP,D,06/07/19,00:00,12420.0000000,156
KRKNP,D,06/10/19,00:00,12420.0000000,277
KRKNP,D,06/11/19,00:00,12460.0000000,171
KRKNP,D,06/13/19,00:00,12540.0000000,155
KRKNP,D,06/14/19,00:00,12560.0000000,481
KRKNP,D,06/17/19,00:00,12640.0000000,305
KRKNP,D,06/18/19,00:00,12640.0000000,194
KRKNP,D,06/19/19,00:00,12760.0000000,199
KRKNP,D,06/20/19,00:00,12740.0000000,284
KRKNP,D,06/21/19,00:00,12840.0000000,500
KRKNP,D,06/24/19,00:00,12940.0000000,311
KRKNP,D,06/25/19,00:00,12900.0000000,124
KRKNP,D,06/26/19,00:00,13000.0000000,716
KRKNP,D,06/27/19,00:00,13200.0000000,497
KRKNP,D,06/28/19,00:00,13060.0000000,180
KRKNP,D,07/01/19,00:00,13380.0000000,534
KRKNP,D,07/02/19,00:00,13360.0000000,250
KRKNP,D,07/03/19,00:00,13300.0000000,237
KRKNP,D,07/04/19,00:00,13280.0000000,390
KRKNP,D,07/05/19,00:00,13520.0000000,1471
KRKNP,D,07/08/19,00:00,12260.0000000,896
KRKNP,D,07/09/19,00:00,12300.0000000,176
KRKNP,D,07/10/19,00:00,12260.0000000,249
KRKNP,D,07/11/19,00:00,12160.0000000,427
KRKNP,D,07/12/19,00:00,12160.0000000,349
KRKNP,D,07/15/19,00:00,12060.0000000,814
KRKNP,D,07/16/19,00:00,11920.0000000,264
KRKNP,D,07/17/19,00:00,12160.0000000,312
KRKNP,D,07/18/19,00:00,13280.0000000,2235
KRKNP,D,07/19/19,00:00,13180.0000000,451
KRKNP,D,07/22/19,00:00,13060.0000000,205
KRKNP,D,07/23/19,00:00,12900.0000000,360
KRKNP,D,07/24/19,00:00,12880.0000000,251
KRKNP,D,07/25/19,00:00,12900.0000000,79
KRKNP,D,07/26/19,00:00,13020.0000000,140
KRKNP,D,07/29/19,00:00,13180.0000000,468
KRKNP,D,07/30/19,00:00,13360.0000000,322
KRKNP,D,07/31/19,00:00,13500.0000000,201
KRKNP,D,08/01/19,00:00,13380.0000000,144
KRKNP,D,08/02/19,00:00,13500.0000000,246
KRKNP,D,08/05/19,00:00,13380.0000000,393
KRKNP,D,08/06/19,00:00,13440.0000000,27
KRKNP,D,08/07/19,00:00,13420.0000000,174
KRKNP,D,08/08/19,00:00,13380.0000000,94
KRKNP,D,08/09/19,00:00,13340.0000000,143
KRKNP,D,08/12/19,00:00,13400.0000000,86
KRKNP,D,08/13/19,00:00,13480.0000000,26
KRKNP,D,08/14/19,00:00,13360.0000000,360
KRKNP,D,08/15/19,00:00,13340.0000000,84
KRKNP,D,08/16/19,00:00,13460.0000000,72
KRKNP,D,08/19/19,00:00,13400.0000000,87
KRKNP,D,08/20/19,00:00,13360.0000000,79
KRKNP,D,08/21/19,00:00,13420.0000000,28
KRKNP,D,08/22/19,00:00,13440.0000000,45
KRKNP,D,08/23/19,00:00,13460.0000000,128
KRKNP,D,08/26/19,00:00,13480.0000000,67
KRKNP,D,08/27/19,00:00,13500.0000000,109
KRKNP,D,08/28/19,00:00,13460.0000000,67
KRKNP,D,08/29/19,00:00,13580.0000000,157
KRKNP,D,08/30/19,00:00,13600.0000000,83
KRKNP,D,09/02/19,00:00,13720.0000000,109
KRKNP,D,09/03/19,00:00,13920.0000000,79
KRKNP,D,09/04/19,00:00,14060.0000000,69
KRKNP,D,09/05/19,00:00,14080.0000000,99
KRKNP,D,09/06/19,00:00,14260.0000000,114
KRKNP,D,09/09/19,00:00,14440.0000000,68
KRKNP,D,09/10/19,00:00,14280.0000000,124
KRKNP,D,09/11/19,00:00,14140.0000000,19
KRKNP,D,09/12/19,00:00,14180.0000000,257
KRKNP,D,09/13/19,00:00,14280.0000000,92
KRKNP,D,09/16/19,00:00,14200.0000000,35
KRKNP,D,09/17/19,00:00,14200.0000000,123
KRKNP,D,09/18/19,00:00,14140.0000000,35
KRKNP,D,09/19/19,00:00,14100.0000000,49
KRKNP,D,09/20/19,00:00,14040.0000000,26
